图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE05000138,旧,1618275960253T0604VE05000138VE011901618276124664,,,,,0,0,这是一个当时,"['zhe', 'shi', 'yi', 'ge', 'dang', 'shi']",['jiu'],"{""word"": ""\u8fd9\u662f\u4e00\u4e2a\u5f53\u65f6"", ""pinyin"": ""['zhe', 'shi', 'yi', 'ge', 'dang', 'shi']"", ""nearest"": [""yi""], ""minDis"": 2.0}",0
VE05000138,旧,1618277350113T0501VE05000138VE011901618277533004,很旧,,,,5,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1618279667480T0602VE05000138VE011901618279810924,很 很差,,,,5,0,很很差,"['hen', 'hen', 'cha']",['jiu'],"{""word"": ""\u5f88\u5f88\u5dee"", ""pinyin"": ""['hen', 'hen', 'cha']"", ""nearest"": [""hen""], ""minDis"": 3.0}",0
VE05000138,旧,1618280905927T0604VE05000138VE011901618281056082,很旧,,,,5,1,肯定有,"['ken', 'ding', 'you']",['jiu'],"{""word"": ""\u80af\u5b9a\u6709"", ""pinyin"": ""['ken', 'ding', 'you']"", ""nearest"": [""you""], ""minDis"": 1.9}",0
VE05000138,旧,1618282136024T0604VE05000138VE011901618282291947,很脏,,,,5,0,和张,"['he', 'zhang']",['jiu'],"{""word"": ""\u548c\u5f20"", ""pinyin"": ""['he', 'zhang']"", ""nearest"": [""he""], ""minDis"": 3.0}",0
VE05000138,旧,1618282675120T0602VE05000138VE011901618282809413,/,,,,0,0,,[''],['jiu'],{},-1
VE05000138,旧,1618295615703T0604VE05000138VE011901618295804201,很旧,,,,5,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1618298013833T0501VE05000138VE011901618298184481,哪儿则四皮鞋,,,,3,0,那这是皮鞋,"['na', 'zhe', 'shi', 'pi', 'xie']",['jiu'],"{""word"": ""\u90a3\u8fd9\u662f\u76ae\u978b"", ""pinyin"": ""['na', 'zhe', 'shi', 'pi', 'xie']"", ""nearest"": [""xie""], ""minDis"": 1.8}",0
VE05000138,旧,1618448900511T0604VE05000138VE011901618449047085,很旧,,,,5,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1618451101330T0501VE05000138VE011901618451253424,很旧,,,,5,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1618451426336T0602VE05000138VE011901618451536889,那只很旧,,,,4,1,那是很旧,"['na', 'shi', 'hen', 'jiu']",['jiu'],"{""word"": ""\u90a3\u662f\u5f88\u65e7"", ""pinyin"": ""['na', 'shi', 'hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1618452740249T0604VE05000138VE011901618452876259,很旧,,,,5,1,很旧,"['hen', 'jiu']",['jiu'],"{""word"": ""\u5f88\u65e7"", ""pinyin"": ""['hen', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000138,旧,1618453029145T0602VE05000138VE011901618453139127,很脏,,,,3,1,可知道,"['ke', 'zhi', 'dao']",['jiu'],"{""word"": ""\u53ef\u77e5\u9053"", ""pinyin"": ""['ke', 'zhi', 'dao']"", ""nearest"": [""ke""], ""minDis"": 3.0}",0
VE05000138,旧,1618453584002T0602VE05000138VE011901618453716644,那只鞋很,,,1,4,0,辣子血很,"['la', 'zi', 'xie', 'hen']",['jiu'],"{""word"": ""\u8fa3\u5b50\u8840\u5f88"", ""pinyin"": ""['la', 'zi', 'xie', 'hen']"", ""nearest"": [""xie""], ""minDis"": 1.8}",0
VE05000138,旧,1618454475187T0501VE05000138VE011901618454622286,黑,,,,4,0,嗯,['en'],['jiu'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']"", ""nearest"": [""en""], ""minDis"": 3.0}",0
VE05000138,旧,1618455677099T0604VE05000138VE011901618455800051,很旧,,,,4,1,你就,"['ni', 'jiu']",['jiu'],"{""word"": ""\u4f60\u5c31"", ""pinyin"": ""['ni', 'jiu']"", ""nearest"": [""jiu""], ""minDis"": 0.0}",1
VE05000139,听诊器,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['ting-zhen-qi'],{},-1
VE05000139,听诊器,1341T0602VE05000139VE00738,/,,1,1,0,0,想不起来了,"['xiang', 'bu', 'qi', 'lai', 'le']",['ting-zhen-qi'],"{""word"": ""\u60f3\u4e0d\u8d77\u6765\u4e86"", ""pinyin"": ""['xiang', 'bu', 'qi', 'lai', 'le']"", ""nearest"": [""xiang"", ""bu"", ""qi""], ""minDis"": 2.0}",0
VE05000139,听诊器,1343T0501VE05000139VE00738,医生的,,,1,5,0,医生呢,"['yi', 'sheng', 'ni']",['ting-zhen-qi'],"{""word"": ""\u533b\u751f\u5462"", ""pinyin"": ""['yi', 'sheng', 'ni']"", ""nearest"": [""yi"", ""sheng"", ""ni""], ""minDis"": 1.7666666666666666}",0
VE05000139,听诊器,1347T0605VE05000139VE00738,这是可以测量你提问 这是可以看你的心脏再跳还是不在跳,,,,5,0,这是可以测量你体温，这是可以看你的心脏在跳还是不在跳,"['zhe', 'shi', 'ke', 'yi', 'ce', 'liang', 'ni', 'ti', 'wen', 'zhe', 'shi', 'ke', 'yi', 'kan', 'ni', 'de', 'xin', 'zang', 'zai', 'tiao', 'huan', 'shi', 'bu', 'zai', 'tiao']",['ting-zhen-qi'],"{""word"": ""\u8fd9\u662f\u53ef\u4ee5\u6d4b\u91cf\u4f60\u4f53\u6e29\uff0c\u8fd9\u662f\u53ef\u4ee5\u770b\u4f60\u7684\u5fc3\u810f\u5728\u8df3\u8fd8\u662f\u4e0d\u5728\u8df3"", ""pinyin"": ""['zhe', 'shi', 'ke', 'yi', 'ce', 'liang', 'ni', 'ti', 'wen', 'zhe', 'shi', 'ke', 'yi', 'kan', 'ni', 'de', 'xin', 'zang', 'zai', 'tiao', 'huan', 'shi', 'bu', 'zai', 'tiao']"", ""nearest"": [""wen"", ""zhe"", ""shi""], ""minDis"": 2.0}",0
VE05000139,听诊器,1618189717760T0602VE05000139VE007381618189882255,/,,,1,0,0,,[''],['ting-zhen-qi'],{},-1
VE05000139,听诊器,1618192048330T0605VE05000139VE007381618192200035,医生的 救疗的,,,,3,0,你睡了就聊到,"['ni', 'shui', 'le', 'jiu', 'liao', 'dao']",['ting-zhen-qi'],"{""word"": ""\u4f60\u7761\u4e86\u5c31\u804a\u5230"", ""pinyin"": ""['ni', 'shui', 'le', 'jiu', 'liao', 'dao']"", ""nearest"": [""ni"", ""shui"", ""le""], ""minDis"": 2.6666666666666665}",0
VE05000139,听诊器,1618192544946T0605VE05000139VE007381618192674216,医生用的东西,,,,4,0,这一生中的东西,"['zhe', 'yi', 'sheng', 'zhong', 'de', 'dong', 'xi']",['ting-zhen-qi'],"{""word"": ""\u8fd9\u4e00\u751f\u4e2d\u7684\u4e1c\u897f"", ""pinyin"": ""['zhe', 'yi', 'sheng', 'zhong', 'de', 'dong', 'xi']"", ""nearest"": [""sheng"", ""zhong"", ""de""], ""minDis"": 2.4}",0
VE05000139,听诊器,1618193735771T0602VE05000139VE007381618193872086,听诊器,,,,5,1,听诊器,"['ting', 'zhen', 'qi']",['ting-zhen-qi'],"{""word"": ""\u542c\u8bca\u5668"", ""pinyin"": ""['ting', 'zhen', 'qi']"", ""nearest"": [""ting"", ""zhen"", ""qi""], ""minDis"": 0.0}",1
VE05000139,听诊器,1618196018573T0602VE05000139VE007381618196211458,/,,,,0,0,,[''],['ting-zhen-qi'],{},-1
VE05000139,听诊器,1618277350113T0501VE05000139VE007381618277560465,/,,,1,0,0,,[''],['ting-zhen-qi'],{},-1
VE05000139,听诊器,1618278205081T0605VE05000139VE007381618278341618,这是医生带的 治遥的,,,,3,0,这是一身自摇的,"['zhe', 'shi', 'yi', 'shen', 'zi', 'yao', 'de']",['ting-zhen-qi'],"{""word"": ""\u8fd9\u662f\u4e00\u8eab\u81ea\u6447\u7684"", ""pinyin"": ""['zhe', 'shi', 'yi', 'shen', 'zi', 'yao', 'de']"", ""nearest"": [""yi"", ""shen"", ""zi""], ""minDis"": 1.5999999999999999}",0
VE05000139,听诊器,1618278587855T0605VE05000139VE007381618278854655,/,,,1,0,0,下面,"['xia', 'mian']",['ting-zhen-qi'],"{""word"": ""\u4e0b\u9762"", ""pinyin"": ""['xia', 'mian']""}",-1
VE05000139,听诊器,1618279667480T0602VE05000139VE007381618279837191,额 不到,,,,3,0,嗯不了,"['en', 'bu', 'le']",['ting-zhen-qi'],"{""word"": ""\u55ef\u4e0d\u4e86"", ""pinyin"": ""['en', 'bu', 'le']"", ""nearest"": [""en"", ""bu"", ""le""], ""minDis"": 3.0666666666666664}",0
VE05000139,听诊器,1618282675120T0602VE05000139VE007381618282827753,器,,,,5,0,气,['qi'],['ting-zhen-qi'],"{""word"": ""\u6c14"", ""pinyin"": ""['qi']""}",-1
VE05000139,听诊器,1618298013833T0501VE05000139VE007381618298207713,嗯 这个是 呼吸,,,,3,0,嗯这个是深呼吸，呼吸,"['en', 'zhe', 'ge', 'shi', 'shen', 'hu', 'xi', 'hu', 'xi']",['ting-zhen-qi'],"{""word"": ""\u55ef\u8fd9\u4e2a\u662f\u6df1\u547c\u5438\uff0c\u547c\u5438"", ""pinyin"": ""['en', 'zhe', 'ge', 'shi', 'shen', 'hu', 'xi', 'hu', 'xi']"", ""nearest"": [""en"", ""zhe"", ""ge""], ""minDis"": 2.066666666666667}",0
VE05000139,听诊器,1618447854715T0605VE05000139VE007381618447985998,嗯器,,,,3,0,气,['qi'],['ting-zhen-qi'],"{""word"": ""\u6c14"", ""pinyin"": ""['qi']""}",-1
VE05000139,听诊器,1618451101330T0501VE05000139VE007381618451279554,应诊器,,,,3,1,听整齐,"['ting', 'zheng', 'qi']",['ting-zhen-qi'],"{""word"": ""\u542c\u6574\u9f50"", ""pinyin"": ""['ting', 'zheng', 'qi']"", ""nearest"": [""ting"", ""zheng"", ""qi""], ""minDis"": 0.16666666666666666}",1
VE05000139,听诊器,1618451426336T0602VE05000139VE007381618451561751,经缜记,,,,2,1,听诊器,"['ting', 'zhen', 'qi']",['ting-zhen-qi'],"{""word"": ""\u542c\u8bca\u5668"", ""pinyin"": ""['ting', 'zhen', 'qi']"", ""nearest"": [""ting"", ""zhen"", ""qi""], ""minDis"": 0.0}",1
VE05000139,听诊器,1618451774229T0605VE05000139VE007381618451891830,诊器,,,,3,0,整齐,"['zheng', 'qi']",['ting-zhen-qi'],"{""word"": ""\u6574\u9f50"", ""pinyin"": ""['zheng', 'qi']""}",-1
VE05000139,听诊器,1618453029145T0602VE05000139VE007381618453165039,这是救心脏的那个东西,,,,4,0,这是就西藏的那个图形,"['zhe', 'shi', 'jiu', 'xi', 'cang', 'de', 'na', 'ge', 'tu', 'xing']",['ting-zhen-qi'],"{""word"": ""\u8fd9\u662f\u5c31\u897f\u85cf\u7684\u90a3\u4e2a\u56fe\u5f62"", ""pinyin"": ""['zhe', 'shi', 'jiu', 'xi', 'cang', 'de', 'na', 'ge', 'tu', 'xing']"", ""nearest"": [""cang"", ""de"", ""na""], ""minDis"": 2.4}",0
VE05000139,听诊器,1618453308633T0605VE05000139VE007381618453401972,这是,,,,4,0,这是,"['zhe', 'shi']",['ting-zhen-qi'],"{""word"": ""\u8fd9\u662f"", ""pinyin"": ""['zhe', 'shi']""}",-1
VE05000139,听诊器,1618453584002T0602VE05000139VE007381618453750396,是听怎器,,,,3,1,是听诊器,"['shi', 'ting', 'zhen', 'qi']",['ting-zhen-qi'],"{""word"": ""\u662f\u542c\u8bca\u5668"", ""pinyin"": ""['shi', 'ting', 'zhen', 'qi']"", ""nearest"": [""ting"", ""zhen"", ""qi""], ""minDis"": 0.0}",1
VE05000139,听诊器,1618454475187T0501VE05000139VE007381618454645964,/,,,,0,0,又是一个篮球赛是吧？,"['you', 'shi', 'yi', 'ge', 'lan', 'qiu', 'sai', 'shi', 'ba']",['ting-zhen-qi'],"{""word"": ""\u53c8\u662f\u4e00\u4e2a\u7bee\u7403\u8d5b\u662f\u5427\uff1f"", ""pinyin"": ""['you', 'shi', 'yi', 'ge', 'lan', 'qiu', 'sai', 'shi', 'ba']"", ""nearest"": [""you"", ""shi"", ""yi""], ""minDis"": 2.6}",0
