图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE04000071,矮,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['ai'],{},-1
VE04000071,矮,1350T0504VE04000071VE00098,很矮,0,0,0,5,1,除,['chu'],['ai'],"{""word"": ""\u9664"", ""pinyin"": ""['chu']"", ""nearest"": [""chu""], ""minDis"": 4.0}",0
VE04000071,矮,1618277511749T0403VE04000071VE000981618278101217,矮,0,0,0,5,1,二,['er'],['ai'],"{""word"": ""\u4e8c"", ""pinyin"": ""['er']"", ""nearest"": [""er""], ""minDis"": 2.0}",0
VE04000071,矮,1618279812882T0403VE04000071VE000981618280106054,这个木桩很矮,0,0,0,5,1,这个木桩很矮,"['zhe', 'ge', 'mu', 'zhuang', 'hen', 'ai']",['ai'],"{""word"": ""\u8fd9\u4e2a\u6728\u6869\u5f88\u77ee"", ""pinyin"": ""['zhe', 'ge', 'mu', 'zhuang', 'hen', 'ai']"", ""nearest"": [""ai""], ""minDis"": 0.0}",1
VE04000071,矮,1618283790419T0504VE04000071VE000981618284026613,那个很矮,0,0,0,5,1,那个很矮,"['na', 'ge', 'hen', 'ai']",['ai'],"{""word"": ""\u90a3\u4e2a\u5f88\u77ee"", ""pinyin"": ""['na', 'ge', 'hen', 'ai']"", ""nearest"": [""ai""], ""minDis"": 0.0}",1
VE04000071,矮,1618296589699T0302VE04000071VE000981618296855774,小,0,0,0,4,0,想,['xiang'],['ai'],"{""word"": ""\u60f3"", ""pinyin"": ""['xiang']"", ""nearest"": [""xiang""], ""minDis"": 4.0}",0
VE04000071,矮,1618296805874T0504VE04000071VE000981618297078497,很矮,0,0,0,4,1,嗯啊,"['en', 'a']",['ai'],"{""word"": ""\u55ef\u554a"", ""pinyin"": ""['en', 'a']"", ""nearest"": [""a""], ""minDis"": 1.0}",0
VE04000071,矮,1618299133972T0403VE04000071VE000981618299421050,他是矮的他是高的,0,0,1,2,1,他是到超级高,"['ta', 'shi', 'dao', 'chao', 'ji', 'gao']",['ai'],"{""word"": ""\u4ed6\u662f\u5230\u8d85\u7ea7\u9ad8"", ""pinyin"": ""['ta', 'shi', 'dao', 'chao', 'ji', 'gao']"", ""nearest"": [""ta""], ""minDis"": 2.0}",0
VE04000071,矮,1618299226861T0403VE04000071VE000981618299476969,短,0,0,0,5,0,短,['duan'],['ai'],"{""word"": ""\u77ed"", ""pinyin"": ""['duan']"", ""nearest"": [""duan""], ""minDis"": 3.0}",0
VE04000071,矮,1618299576070T0302VE04000071VE000981618299834872,脚,0,0,1,4,0,脚,['jiao'],['ai'],"{""word"": ""\u811a"", ""pinyin"": ""['jiao']"", ""nearest"": [""jiao""], ""minDis"": 3.0}",0
VE04000071,矮,1618449796526T0403VE04000071VE000981618450098870,/,0,0,0,0,0,,[''],['ai'],{},-1
VE04000071,矮,1618450064906T0504VE04000071VE000981618450282956,那根很短,0,0,1,4,0,很短,"['hen', 'duan']",['ai'],"{""word"": ""\u5f88\u77ed"", ""pinyin"": ""['hen', 'duan']"", ""nearest"": [""hen""], ""minDis"": 3.0}",0
VE04000071,矮,1618455362593T0504VE04000071VE000981618455539446,很矮,0,0,0,4,1,嗯啊,"['en', 'a']",['ai'],"{""word"": ""\u55ef\u554a"", ""pinyin"": ""['en', 'a']"", ""nearest"": [""a""], ""minDis"": 1.0}",0
VE04000071,矮,1618458459974T0302VE04000071VE000981618458907246,/,0,0,0,0,0,,[''],['ai'],{},-1
VE04000071,矮,1618469463349T0403VE04000071VE000981618469703457,很矮,0,0,0,5,1,很爱爱,"['hen', 'ai', 'ai']",['ai'],"{""word"": ""\u5f88\u7231\u7231"", ""pinyin"": ""['hen', 'ai', 'ai']"", ""nearest"": [""ai""], ""minDis"": 0.0}",1
VE04000071,矮,1618469524076T0403VE04000071VE000981618469760725,/,0,0,0,0,0,,[''],['ai'],{},-1
VE04000071,矮,1618470847973T0403VE04000071VE000981618471077974,很小,0,0,0,4,0,你想,"['ni', 'xiang']",['ai'],"{""word"": ""\u4f60\u60f3"", ""pinyin"": ""['ni', 'xiang']"", ""nearest"": [""ni""], ""minDis"": 2.0}",0
VE04000072,流汗、出汗、热,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['liu-han', 'chu-han', 're']",{},-1
VE04000072,流汗、出汗、热,1618198908833T0405VE04000072VE001911618199097913,他累了,0,0,1,5,0,太累了,"['tai', 'lei', 'le']","['liu-han', 'chu-han', 're']","{""word"": ""\u592a\u7d2f\u4e86"", ""pinyin"": ""['tai', 'lei', 'le']"", ""nearest"": [""le""], ""minDis"": 0.5}",0
VE04000072,流汗、出汗、热,1618274322938T0405VE04000072VE001911618274745949,/,0,0,1,0,0,,[''],"['liu-han', 'chu-han', 're']",{},-1
VE04000072,流汗、出汗、热,1618277511749T0403VE04000072VE001911618278067209,满头大汗,0,0,0,4,1,奶头吧,"['nai', 'tou', 'ba']","['liu-han', 'chu-han', 're']","{""word"": ""\u5976\u5934\u5427"", ""pinyin"": ""['nai', 'tou', 'ba']"", ""nearest"": [""tou"", ""ba""], ""minDis"": 1.95}",0
VE04000072,流汗、出汗、热,1618279812882T0403VE04000072VE001911618280066178,他很热,0,0,1,4,1,它很热,"['ta', 'hen', 're']","['liu-han', 'chu-han', 're']","{""word"": ""\u5b83\u5f88\u70ed"", ""pinyin"": ""['ta', 'hen', 're']"", ""nearest"": [""re""], ""minDis"": 0.0}",1
VE04000072,流汗、出汗、热,1618280457904T0405VE04000072VE001911618280717916,热,0,0,1,3,1,,[''],"['liu-han', 'chu-han', 're']",{},-1
VE04000072,流汗、出汗、热,1618294413048T0405VE04000072VE001911618294705362,流汗了,0,0,0,4,1,流汗了,"['liu', 'han', 'le']","['liu-han', 'chu-han', 're']","{""word"": ""\u6d41\u6c57\u4e86"", ""pinyin"": ""['liu', 'han', 'le']"", ""nearest"": [""liu"", ""han""], ""minDis"": 0.0}",1
VE04000072,流汗、出汗、热,1618299133972T0403VE04000072VE001911618299371437,tajieya,1,0,1,1,0,他这样,"['ta', 'zhe', 'yang']","['liu-han', 'chu-han', 're']","{""word"": ""\u4ed6\u8fd9\u6837"", ""pinyin"": ""['ta', 'zhe', 'yang']"", ""nearest"": [""zhe"", ""yang""], ""minDis"": 1.9}",0
VE04000072,流汗、出汗、热,1618299226861T0403VE04000072VE001911618299448888,汗了,0,0,0,3,0,看了,"['kan', 'le']","['liu-han', 'chu-han', 're']","{""word"": ""\u770b\u4e86"", ""pinyin"": ""['kan', 'le']"", ""nearest"": [""le""], ""minDis"": 0.5}",0
VE04000072,流汗、出汗、热,1618447804255T0405VE04000072VE001911618448102104,/,0,0,0,0,0,,[''],"['liu-han', 'chu-han', 're']",{},-1
VE04000072,流汗、出汗、热,1618449796526T0403VE04000072VE001911618450053531,/,0,0,0,0,0,,[''],"['liu-han', 'chu-han', 're']",{},-1
VE04000072,流汗、出汗、热,1618452868800T0405VE04000072VE001911618453109308,/,0,0,0,0,0,,[''],"['liu-han', 'chu-han', 're']",{},-1
VE04000072,流汗、出汗、热,1618469463349T0403VE04000072VE001911618469664456,/,0,0,1,0,0,,[''],"['liu-han', 'chu-han', 're']",{},-1
VE04000072,流汗、出汗、热,1618470847973T0403VE04000072VE001911618471046901,他好乐,0,0,0,3,1,它好热,"['ta', 'hao', 're']","['liu-han', 'chu-han', 're']","{""word"": ""\u5b83\u597d\u70ed"", ""pinyin"": ""['ta', 'hao', 're']"", ""nearest"": [""re""], ""minDis"": 0.0}",1
VE04000072,流汗、出汗、热,1618471231080T0405VE04000072VE001911618471386741,/,0,0,1,0,0,,[''],"['liu-han', 'chu-han', 're']",{},-1
VE04000073,蜂蜜,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['feng-mi'],{},-1
VE04000073,蜂蜜,1618198908833T0405VE04000073VE007301618199065525,这个是蜂蜜,0,0,1,5,1,,[''],['feng-mi'],{},-1
VE04000073,蜂蜜,1618274322938T0405VE04000073VE007301618274703041,/,0,0,1,0,0,,[''],['feng-mi'],{},-1
VE04000073,蜂蜜,1618276804004T0404VE04000073VE007301618277071141,这是蜜蜂,0,0,1,5,0,支持密封,"['zhi', 'chi', 'mi', 'feng']",['feng-mi'],"{""word"": ""\u652f\u6301\u5bc6\u5c01"", ""pinyin"": ""['zhi', 'chi', 'mi', 'feng']"", ""nearest"": [""chi"", ""mi""], ""minDis"": 2.5}",0
VE04000073,蜂蜜,1618280457904T0405VE04000073VE007301618280688056,/,0,0,1,0,0,,[''],['feng-mi'],{},-1
VE04000073,蜂蜜,1618285767289T0404VE04000073VE007301618286004455,这糖浆水,0,0,1,4,0,是唐香水舞,"['shi', 'tang', 'xiang', 'shui', 'wu']",['feng-mi'],"{""word"": ""\u662f\u5510\u9999\u6c34\u821e"", ""pinyin"": ""['shi', 'tang', 'xiang', 'shui', 'wu']"", ""nearest"": [""tang"", ""xiang""], ""minDis"": 3.0}",0
VE04000073,蜂蜜,1618294413048T0405VE04000073VE007301618294663418,/,0,0,1,0,0,,[''],['feng-mi'],{},-1
VE04000073,蜂蜜,1618295835309T0404VE04000073VE007301618296053811,嗯,0,0,1,1,0,,[''],['feng-mi'],{},-1
VE04000073,蜂蜜,1618447804255T0405VE04000073VE007301618448067215,/,0,0,0,0,0,,[''],['feng-mi'],{},-1
VE04000073,蜂蜜,1618452868800T0405VE04000073VE007301618453075641,/,0,0,0,0,0,,[''],['feng-mi'],{},-1
VE04000073,蜂蜜,1618468821499T0404VE04000073VE007301618469075801,/,0,0,0,0,0,,[''],['feng-mi'],{},-1
VE04000073,蜂蜜,1618469889703T0404VE04000073VE007301618470102923,蜂蜜,0,0,1,5,1,,[''],['feng-mi'],{},-1
VE04000073,蜂蜜,1618471231080T0405VE04000073VE007301618471355481,蜂蜜,0,0,0,5,1,你蜂蜜,"['ni', 'feng', 'mi']",['feng-mi'],"{""word"": ""\u4f60\u8702\u871c"", ""pinyin"": ""['ni', 'feng', 'mi']"", ""nearest"": [""feng"", ""mi""], ""minDis"": 0.0}",1
VE04000074,水果,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['shui-guo'],{},-1
VE04000074,水果,1618198908833T0405VE04000074VE001001618199112395,/,0,0,1,0,0,嗯,['en'],['shui-guo'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000074,水果,1618273360877T0303VE04000074VE001001618273733020,直达,0,0,1,1,0,知道,"['zhi', 'dao']",['shui-guo'],"{""word"": ""\u77e5\u9053"", ""pinyin"": ""['zhi', 'dao']"", ""nearest"": [""zhi"", ""dao""], ""minDis"": 1.9}",0
VE04000074,水果,1618274322938T0405VE04000074VE001001618274774132,都是水果,0,0,1,5,1,都是水果,"['du', 'shi', 'shui', 'guo']",['shui-guo'],"{""word"": ""\u90fd\u662f\u6c34\u679c"", ""pinyin"": ""['du', 'shi', 'shui', 'guo']"", ""nearest"": [""shui"", ""guo""], ""minDis"": 0.0}",1
VE04000074,水果,1618277511749T0403VE04000074VE001001618277998245,水果,0,0,0,5,1,水果,"['shui', 'guo']",['shui-guo'],"{""word"": ""\u6c34\u679c"", ""pinyin"": ""['shui', 'guo']"", ""nearest"": [""shui"", ""guo""], ""minDis"": 0.0}",1
VE04000074,水果,1618279812882T0403VE04000074VE001001618279989980,水果,0,0,0,5,1,水果,"['shui', 'guo']",['shui-guo'],"{""word"": ""\u6c34\u679c"", ""pinyin"": ""['shui', 'guo']"", ""nearest"": [""shui"", ""guo""], ""minDis"": 0.0}",1
VE04000074,水果,1618280457904T0405VE04000074VE001001618280734319,好吃的,0,0,1,5,0,好吃的,"['hao', 'chi', 'de']",['shui-guo'],"{""word"": ""\u597d\u5403\u7684"", ""pinyin"": ""['hao', 'chi', 'de']"", ""nearest"": [""chi"", ""de""], ""minDis"": 2.4}",0
VE04000074,水果,1618294413048T0405VE04000074VE001001618294721282,/,0,0,1,0,0,谁知,"['shui', 'zhi']",['shui-guo'],"{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""shui"", ""zhi""], ""minDis"": 2.0}",0
VE04000074,水果,1618296589699T0302VE04000074VE001001618296838957,这些都是打高高,0,0,1,1,0,这些都是的高高,"['zhe', 'xie', 'du', 'shi', 'de', 'gao', 'gao']",['shui-guo'],"{""word"": ""\u8fd9\u4e9b\u90fd\u662f\u7684\u9ad8\u9ad8"", ""pinyin"": ""['zhe', 'xie', 'du', 'shi', 'de', 'gao', 'gao']"", ""nearest"": [""shi"", ""de""], ""minDis"": 2.0}",0
VE04000074,水果,1618299133972T0403VE04000074VE001001618299265857,苹果香蕉西瓜,0,0,1,4,0,其实苹果下焦吃不完,"['qi', 'shi', 'ping', 'guo', 'xia', 'jiao', 'chi', 'bu', 'wan']",['shui-guo'],"{""word"": ""\u5176\u5b9e\u82f9\u679c\u4e0b\u7126\u5403\u4e0d\u5b8c"", ""pinyin"": ""['qi', 'shi', 'ping', 'guo', 'xia', 'jiao', 'chi', 'bu', 'wan']"", ""nearest"": [""chi"", ""bu""], ""minDis"": 1.9}",0
VE04000074,水果,1618299226861T0403VE04000074VE001001618299393743,营养,0,0,1,4,0,不一样,"['bu', 'yi', 'yang']",['shui-guo'],"{""word"": ""\u4e0d\u4e00\u6837"", ""pinyin"": ""['bu', 'yi', 'yang']"", ""nearest"": [""bu"", ""yi""], ""minDis"": 3.0}",0
VE04000074,水果,1618299576070T0302VE04000074VE001001618299812906,营养的,0,0,1,5,0,一样的,"['yi', 'yang', 'de']",['shui-guo'],"{""word"": ""\u4e00\u6837\u7684"", ""pinyin"": ""['yi', 'yang', 'de']"", ""nearest"": [""yi"", ""yang""], ""minDis"": 3.5}",0
VE04000074,水果,1618447804255T0405VE04000074VE001001618448120242,/,0,0,0,0,0,,[''],['shui-guo'],{},-1
VE04000074,水果,1618449796526T0403VE04000074VE001001618449975262,/,0,0,0,0,0,,[''],['shui-guo'],{},-1
VE04000074,水果,1618452868800T0405VE04000074VE001001618453138592,/,0,0,0,0,0,,[''],['shui-guo'],{},-1
VE04000074,水果,1618458459974T0302VE04000074VE001001618458876317,/,0,0,0,0,0,,[''],['shui-guo'],{},-1
VE04000074,水果,1618469463349T0403VE04000074VE001001618469581374,水果子,0,1,1,4,1,为什么？水果的,"['wei', 'shen', 'me', 'shui', 'guo', 'de']",['shui-guo'],"{""word"": ""\u4e3a\u4ec0\u4e48\uff1f\u6c34\u679c\u7684"", ""pinyin"": ""['wei', 'shen', 'me', 'shui', 'guo', 'de']"", ""nearest"": [""shui"", ""guo""], ""minDis"": 0.0}",1
VE04000074,水果,1618469524076T0403VE04000074VE001001618469655430,/,0,0,0,0,0,,[''],['shui-guo'],{},-1
VE04000074,水果,1618470179737T0303VE04000074VE001001618470370824,水果,0,0,1,5,1,水果,"['shui', 'guo']",['shui-guo'],"{""word"": ""\u6c34\u679c"", ""pinyin"": ""['shui', 'guo']"", ""nearest"": [""shui"", ""guo""], ""minDis"": 0.0}",1
VE04000074,水果,1618470847973T0403VE04000074VE001001618470980411,水果,0,0,1,5,1,水果,"['shui', 'guo']",['shui-guo'],"{""word"": ""\u6c34\u679c"", ""pinyin"": ""['shui', 'guo']"", ""nearest"": [""shui"", ""guo""], ""minDis"": 0.0}",1
VE04000074,水果,1618471231080T0405VE04000074VE001001618471401395,/,0,0,1,0,0,嗯,['en'],['shui-guo'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000075,快递员,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['kuai-di-yuan'],{},-1
VE04000075,快递员,1346T0502VE04000075VE01199,快递叔叔,0,0,1,4,1,快递叔叔,"['kuai', 'di', 'shu', 'shu']",['kuai-di-yuan'],"{""word"": ""\u5feb\u9012\u53d4\u53d4"", ""pinyin"": ""['kuai', 'di', 'shu', 'shu']"", ""nearest"": [""kuai"", ""di"", ""shu""], ""minDis"": 1.3333333333333333}",0
VE04000075,快递员,1364T0401VE04000075VE01199,快递员叔叔,0,0,1,5,1,快递员、叔叔,"['kuai', 'di', 'yuan', 'shu', 'shu']",['kuai-di-yuan'],"{""word"": ""\u5feb\u9012\u5458\u3001\u53d4\u53d4"", ""pinyin"": ""['kuai', 'di', 'yuan', 'shu', 'shu']"", ""nearest"": [""kuai"", ""di"", ""yuan""], ""minDis"": 0.0}",1
VE04000075,快递员,1618275375251T0505VE04000075VE011991618275515798,快递员,0,0,1,5,1,快递员,"['kuai', 'di', 'yuan']",['kuai-di-yuan'],"{""word"": ""\u5feb\u9012\u5458"", ""pinyin"": ""['kuai', 'di', 'yuan']"", ""nearest"": [""kuai"", ""di"", ""yuan""], ""minDis"": 0.0}",1
VE04000075,快递员,1618275425566T0401VE04000075VE011991618275672220,快递员吗,0,0,1,5,1,会计员吗？,"['hui', 'ji', 'yuan', 'ma']",['kuai-di-yuan'],"{""word"": ""\u4f1a\u8ba1\u5458\u5417\uff1f"", ""pinyin"": ""['hui', 'ji', 'yuan', 'ma']"", ""nearest"": [""hui"", ""ji"", ""yuan""], ""minDis"": 1.0}",0
VE04000075,快递员,1618285038989T0401VE04000075VE011991618285261148,/,0,0,1,0,0,做好了,"['zuo', 'hao', 'le']",['kuai-di-yuan'],"{""word"": ""\u505a\u597d\u4e86"", ""pinyin"": ""['zuo', 'hao', 'le']"", ""nearest"": [""zuo"", ""hao"", ""le""], ""minDis"": 3.3333333333333335}",0
VE04000075,快递员,1618294378869T0502VE04000075VE011991618294566179,送货员,0,0,0,5,1,送货员,"['song', 'huo', 'yuan']",['kuai-di-yuan'],"{""word"": ""\u9001\u8d27\u5458"", ""pinyin"": ""['song', 'huo', 'yuan']"", ""nearest"": [""song"", ""huo"", ""yuan""], ""minDis"": 2.3333333333333335}",0
VE04000075,快递员,1618295133908T0401VE04000075VE011991618295430631,快递员,0,0,0,5,1,快递员,"['kuai', 'di', 'yuan']",['kuai-di-yuan'],"{""word"": ""\u5feb\u9012\u5458"", ""pinyin"": ""['kuai', 'di', 'yuan']"", ""nearest"": [""kuai"", ""di"", ""yuan""], ""minDis"": 0.0}",1
VE04000075,快递员,1618296468087T0505VE04000075VE011991618296645265,快递员叔叔,0,0,1,5,1,快递员、叔叔,"['kuai', 'di', 'yuan', 'shu', 'shu']",['kuai-di-yuan'],"{""word"": ""\u5feb\u9012\u5458\u3001\u53d4\u53d4"", ""pinyin"": ""['kuai', 'di', 'yuan', 'shu', 'shu']"", ""nearest"": [""kuai"", ""di"", ""yuan""], ""minDis"": 0.0}",1
VE04000075,快递员,1618297471484T0502VE04000075VE011991618297683074,/,0,0,1,0,0,嗯,['en'],['kuai-di-yuan'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000075,快递员,1618447292667T0401VE04000075VE011991618447567389,饿不知道,0,0,1,4,0,我不知道,"['wo', 'bu', 'zhi', 'dao']",['kuai-di-yuan'],"{""word"": ""\u6211\u4e0d\u77e5\u9053"", ""pinyin"": ""['wo', 'bu', 'zhi', 'dao']"", ""nearest"": [""bu"", ""zhi"", ""dao""], ""minDis"": 2.6666666666666665}",0
VE04000075,快递员,1618450419482T0502VE04000075VE011991618450597742,他是话地员,0,0,0,3,1,他是话剧啊,"['ta', 'shi', 'hua', 'ju', 'a']",['kuai-di-yuan'],"{""word"": ""\u4ed6\u662f\u8bdd\u5267\u554a"", ""pinyin"": ""['ta', 'shi', 'hua', 'ju', 'a']"", ""nearest"": [""ta"", ""shi"", ""hua""], ""minDis"": 2.3333333333333335}",0
VE04000075,快递员,1618452167142T0401VE04000075VE011991618452389790,/,0,0,0,0,0,,[''],['kuai-di-yuan'],{},-1
VE04000075,快递员,1618453886603T0505VE04000075VE011991618454014103,他是快递员,0,0,0,5,1,他是快递员,"['ta', 'shi', 'kuai', 'di', 'yuan']",['kuai-di-yuan'],"{""word"": ""\u4ed6\u662f\u5feb\u9012\u5458"", ""pinyin"": ""['ta', 'shi', 'kuai', 'di', 'yuan']"", ""nearest"": [""kuai"", ""di"", ""yuan""], ""minDis"": 0.0}",1
VE04000075,快递员,1618469200711T0401VE04000075VE011991618469373347,这是万吕的,0,0,1,1,0,这是外面的,"['zhe', 'shi', 'wai', 'mian', 'de']",['kuai-di-yuan'],"{""word"": ""\u8fd9\u662f\u5916\u9762\u7684"", ""pinyin"": ""['zhe', 'shi', 'wai', 'mian', 'de']"", ""nearest"": [""shi"", ""wai"", ""mian""], ""minDis"": 2.6666666666666665}",0
VE04000076,蜡笔、笔,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['la-bi', 'bi']",{},-1
VE04000076,蜡笔、笔,1618198908833T0405VE04000076VE013241618199088377,笔,0,0,1,4,1,一,['yi'],"['la-bi', 'bi']","{""word"": ""\u4e00"", ""pinyin"": ""['yi']""}",-1
VE04000076,蜡笔、笔,1618274322938T0405VE04000076VE013241618274739649,这是笔,0,0,1,5,1,这是笔,"['zhe', 'shi', 'bi']","['la-bi', 'bi']","{""word"": ""\u8fd9\u662f\u7b14"", ""pinyin"": ""['zhe', 'shi', 'bi']"", ""nearest"": [""bi""], ""minDis"": 0.0}",1
VE04000076,蜡笔、笔,1618277511749T0403VE04000076VE013241618278063143,笔,0,0,0,4,1,嗯谢谢,"['en', 'xie', 'xie']","['la-bi', 'bi']","{""word"": ""\u55ef\u8c22\u8c22"", ""pinyin"": ""['en', 'xie', 'xie']"", ""nearest"": [""xie""], ""minDis"": 2.0}",0
VE04000076,蜡笔、笔,1618279812882T0403VE04000076VE013241618280060886,这是铅笔,0,0,1,4,1,就是亲笔,"['jiu', 'shi', 'qin', 'bi']","['la-bi', 'bi']","{""word"": ""\u5c31\u662f\u4eb2\u7b14"", ""pinyin"": ""['jiu', 'shi', 'qin', 'bi']"", ""nearest"": [""bi""], ""minDis"": 0.0}",1
VE04000076,蜡笔、笔,1618280457904T0405VE04000076VE013241618280714714,笔,0,0,0,4,1,对,['dui'],"['la-bi', 'bi']","{""word"": ""\u5bf9"", ""pinyin"": ""['dui']""}",-1
VE04000076,蜡笔、笔,1618294413048T0405VE04000076VE013241618294699238,/,0,0,1,0,0,,[''],"['la-bi', 'bi']",{},-1
VE04000076,蜡笔、笔,1618299133972T0403VE04000076VE013241618299365914,笔,0,0,1,4,1,要比,"['yao', 'bi']","['la-bi', 'bi']","{""word"": ""\u8981\u6bd4"", ""pinyin"": ""['yao', 'bi']"", ""nearest"": [""bi""], ""minDis"": 0.0}",1
VE04000076,蜡笔、笔,1618299226861T0403VE04000076VE013241618299445685,笔,0,0,0,5,1,第一页,"['di', 'yi', 'ye']","['la-bi', 'bi']","{""word"": ""\u7b2c\u4e00\u9875"", ""pinyin"": ""['di', 'yi', 'ye']"", ""nearest"": [""di""], ""minDis"": 1.0}",0
VE04000076,蜡笔、笔,1618447804255T0405VE04000076VE013241618448096835,/,0,0,0,0,0,,[''],"['la-bi', 'bi']",{},-1
VE04000076,蜡笔、笔,1618449796526T0403VE04000076VE013241618450050156,/,0,0,0,0,0,,[''],"['la-bi', 'bi']",{},-1
VE04000076,蜡笔、笔,1618452868800T0405VE04000076VE013241618453106157,/,0,0,0,0,0,,[''],"['la-bi', 'bi']",{},-1
VE04000076,蜡笔、笔,1618469463349T0403VE04000076VE013241618469659612,铅笔,0,0,1,5,1,,[''],"['la-bi', 'bi']",{},-1
VE04000076,蜡笔、笔,1618470847973T0403VE04000076VE013241618471043028,笔,0,0,0,3,1,,[''],"['la-bi', 'bi']",{},-1
VE04000076,蜡笔、笔,1618471231080T0405VE04000076VE013241618471376946,笔,0,0,1,5,1,嗯,['en'],"['la-bi', 'bi']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE04000077,拇指,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['mu-zhi'],{},-1
VE04000077,拇指,1618198908833T0405VE04000077VE004621618199048622,拇指,0,0,1,5,1,母子,"['mu', 'zi']",['mu-zhi'],"{""word"": ""\u6bcd\u5b50"", ""pinyin"": ""['mu', 'zi']"", ""nearest"": [""mu"", ""zi""], ""minDis"": 0.25}",0
VE04000077,拇指,1618274322938T0405VE04000077VE004621618274677477,这是,0,0,1,5,0,这是,"['zhe', 'shi']",['mu-zhi'],"{""word"": ""\u8fd9\u662f"", ""pinyin"": ""['zhe', 'shi']"", ""nearest"": [""zhe"", ""shi""], ""minDis"": 2.0}",0
VE04000077,拇指,1618280457904T0405VE04000077VE004621618280672018,指,0,0,0,4,0,子,['zi'],['mu-zhi'],"{""word"": ""\u5b50"", ""pinyin"": ""['zi']""}",-1
VE04000077,拇指,1618285767289T0404VE04000077VE004621618285988537,指,0,0,1,4,0,,[''],['mu-zhi'],{},-1
VE04000077,拇指,1618294413048T0405VE04000077VE004621618294646142,这手,0,0,0,4,0,号,['hao'],['mu-zhi'],"{""word"": ""\u53f7"", ""pinyin"": ""['hao']""}",-1
VE04000077,拇指,1618295835309T0404VE04000077VE004621618296036173,拇指,0,0,0,4,1,,[''],['mu-zhi'],{},-1
VE04000077,拇指,1618447804255T0405VE04000077VE004621618448024861,/,0,0,0,0,0,,[''],['mu-zhi'],{},-1
VE04000077,拇指,1618452868800T0405VE04000077VE004621618453047921,/,0,0,0,0,0,,[''],['mu-zhi'],{},-1
VE04000077,拇指,1618468821499T0404VE04000077VE004621618469059358,/,0,0,0,0,0,,[''],['mu-zhi'],{},-1
VE04000077,拇指,1618469889703T0404VE04000077VE004621618470076980,手,0,0,1,4,0,,[''],['mu-zhi'],{},-1
VE04000077,拇指,1618471231080T0405VE04000077VE004621618471338969,/,0,0,1,0,0,,[''],['mu-zhi'],{},-1
