图片ID,图片答案,音频ID,音频内容,使用拼音,包含志愿者声音,包含明显噪声,发音标准程度,认知正确性,讯飞中文语音测试结果,讯飞拼音,标准拼音,讯飞数据,讯飞判定
VE03000041,跑步、运动、锻炼,1619147343112T0602VE03000041VE013411619147461604,他在跑步,0,0,1,5,1,他在跑步,"['ta', 'zai', 'pao', 'bu']","['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u4ed6\u5728\u8dd1\u6b65"", ""pinyin"": ""['ta', 'zai', 'pao', 'bu']"", ""nearest"": [""pao"", ""bu""], ""minDis"": 0.0}",1
VE03000041,跑步、运动、锻炼,1619147629090T0302VE03000041VE013411619148406749,,,,,,,嗯好的,"['en', 'hao', 'de']","['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u55ef\u597d\u7684"", ""pinyin"": ""['en', 'hao', 'de']"", ""nearest"": [""hao"", ""de""], ""minDis"": 1.6}",0
VE03000041,跑步、运动、锻炼,1619151098317T0602VE03000041VE013411619151243577,跑步,0,0,1,5,1,嗯跑步吧,"['en', 'pao', 'bu', 'ba']","['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u55ef\u8dd1\u6b65\u5427"", ""pinyin"": ""['en', 'pao', 'bu', 'ba']"", ""nearest"": [""pao"", ""bu""], ""minDis"": 0.0}",1
VE03000041,跑步、运动、锻炼,1619157781789T0502VE03000041VE013411619158034089,运动,0,1,1,4,1,这个是在干嘛？干嘛干嘛,"['zhe', 'ge', 'shi', 'zai', 'gan', 'ma', 'gan', 'ma', 'gan', 'ma']","['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u8fd9\u4e2a\u662f\u5728\u5e72\u561b\uff1f\u5e72\u561b\u5e72\u561b"", ""pinyin"": ""['zhe', 'ge', 'shi', 'zai', 'gan', 'ma', 'gan', 'ma', 'gan', 'ma']"", ""nearest"": [""gan"", ""ma""], ""minDis"": 2.1}",0
VE03000041,跑步、运动、锻炼,1619159091331T0402VE03000041VE013411619159382633,他在做锻炼,0,0,1,4,1,他在做锻炼,"['ta', 'zai', 'zuo', 'duan', 'lian']","['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u4ed6\u5728\u505a\u953b\u70bc"", ""pinyin"": ""['ta', 'zai', 'zuo', 'duan', 'lian']"", ""nearest"": [""duan"", ""lian""], ""minDis"": 0.0}",1
VE03000041,跑步、运动、锻炼,1619159287263T0402VE03000041VE013411619159466542,他在搞运动,0,0,1,4,1,他在搞运动,"['ta', 'zai', 'gao', 'yun', 'dong']","['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u4ed6\u5728\u641e\u8fd0\u52a8"", ""pinyin"": ""['ta', 'zai', 'gao', 'yun', 'dong']"", ""nearest"": [""yun"", ""dong""], ""minDis"": 0.0}",1
VE03000041,跑步、运动、锻炼,1619159307973T0402VE03000041VE013411619159526015,跑酷,0,0,1,4,1,好酷啊啊,"['hao', 'ku', 'a', 'a']","['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u597d\u9177\u554a\u554a"", ""pinyin"": ""['hao', 'ku', 'a', 'a']"", ""nearest"": [""hao"", ""ku""], ""minDis"": 1.0}",0
VE03000041,跑步、运动、锻炼,1619159635156T0302VE03000041VE013411619159986882,/,,,,,,嗯,['en'],"['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE03000041,跑步、运动、锻炼,1619159685699T0302VE03000041VE013411619159893660,他在跑步,0,0,0,5,1,他在跑步,"['ta', 'zai', 'pao', 'bu']","['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u4ed6\u5728\u8dd1\u6b65"", ""pinyin"": ""['ta', 'zai', 'pao', 'bu']"", ""nearest"": [""pao"", ""bu""], ""minDis"": 0.0}",1
VE03000041,跑步、运动、锻炼,1619160816668T0402VE03000041VE013411619161004032,运动,0,0,1,4,1,越大,"['yue', 'da']","['pao-bu', 'yun-dong', 'duan-lian']","{""word"": ""\u8d8a\u5927"", ""pinyin"": ""['yue', 'da']"", ""nearest"": [""yue"", ""da""], ""minDis"": 2.0}",0
VE03000043,跌倒、摔倒、摔跤,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['die-dao', 'shuai-dao', 'shuai-jiao']",{},-1
VE03000043,跌倒、摔倒、摔跤,1630T0505VE03000043VE00524,,,,,,,交了,"['jiao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u4ea4\u4e86"", ""pinyin"": ""['jiao', 'le']"", ""nearest"": [""jiao"", ""le""], ""minDis"": 3.0}",0
VE03000043,跌倒、摔倒、摔跤,1639T0505VE03000043VE00524,摔倒,0,0,1,4,1,摔倒了,"['shuai', 'dao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u6454\u5012\u4e86"", ""pinyin"": ""['shuai', 'dao', 'le']"", ""nearest"": [""shuai"", ""dao""], ""minDis"": 0.0}",1
VE03000043,跌倒、摔倒、摔跤,1650T0605VE03000043VE00524,,,,,,,现货套,"['xian', 'huo', 'tao']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u73b0\u8d27\u5957"", ""pinyin"": ""['xian', 'huo', 'tao']"", ""nearest"": [""huo"", ""tao""], ""minDis"": 1.95}",0
VE03000043,跌倒、摔倒、摔跤,1653T0505VE03000043VE00524,摔跤了,0,0,1,5,1,睡觉啊,"['shui', 'jue', 'a']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u7761\u89c9\u554a"", ""pinyin"": ""['shui', 'jue', 'a']"", ""nearest"": [""jue"", ""a""], ""minDis"": 1.9}",0
VE03000043,跌倒、摔倒、摔跤,1658T0305VE03000043VE00524,,,,,,,嗯他的到,"['en', 'ta', 'de', 'dao']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u55ef\u4ed6\u7684\u5230"", ""pinyin"": ""['en', 'ta', 'de', 'dao']"", ""nearest"": [""de"", ""dao""], ""minDis"": 0.5}",0
VE03000043,跌倒、摔倒、摔跤,1688T0605VE03000043VE00524,摔倒了,0,0,1,5,1,点了吧,"['dian', 'le', 'ba']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u70b9\u4e86\u5427"", ""pinyin"": ""['dian', 'le', 'ba']"", ""nearest"": [""le"", ""ba""], ""minDis"": 2.0}",0
VE03000043,跌倒、摔倒、摔跤,1619139009901T0605VE03000043VE005241619139232267,摔倒了,0,0,1,5,1,睡着了,"['shui', 'zhao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u7761\u7740\u4e86"", ""pinyin"": ""['shui', 'zhao', 'le']"", ""nearest"": [""shui"", ""zhao""], ""minDis"": 1.5}",0
VE03000043,跌倒、摔倒、摔跤,1619139362036T0505VE03000043VE005241619139585145,摔跤,0,0,1,5,1,外交,"['wai', 'jiao']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u5916\u4ea4"", ""pinyin"": ""['wai', 'jiao']"", ""nearest"": [""wai"", ""jiao""], ""minDis"": 1.4}",0
VE03000043,跌倒、摔倒、摔跤,1619139674735T0305VE03000043VE005241619140048936,,,,,,,这是什么这是什么？嗯,"['zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'en']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u8fd9\u662f\u4ec0\u4e48\u8fd9\u662f\u4ec0\u4e48\uff1f\u55ef"", ""pinyin"": ""['zhe', 'shi', 'shen', 'me', 'zhe', 'shi', 'shen', 'me', 'en']"", ""nearest"": [""me"", ""en""], ""minDis"": 2.5}",0
VE03000043,跌倒、摔倒、摔跤,1619139998071T0405VE03000043VE005241619140177107,他摔倒了,0,0,0,5,1,他睡着了,"['ta', 'shui', 'zhao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u4ed6\u7761\u7740\u4e86"", ""pinyin"": ""['ta', 'shui', 'zhao', 'le']"", ""nearest"": [""shui"", ""zhao""], ""minDis"": 1.5}",0
VE03000043,跌倒、摔倒、摔跤,1619140177098T0505VE03000043VE005241619140551221,摔倒了,0,0,1,5,1,摔倒了,"['shuai', 'dao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u6454\u5012\u4e86"", ""pinyin"": ""['shuai', 'dao', 'le']"", ""nearest"": [""shuai"", ""dao""], ""minDis"": 0.0}",1
VE03000043,跌倒、摔倒、摔跤,1619141317920T0505VE03000043VE005241619141526441,,,,,,,我们都是,"['wo', 'men', 'du', 'shi']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u6211\u4eec\u90fd\u662f"", ""pinyin"": ""['wo', 'men', 'du', 'shi']"", ""nearest"": [""men"", ""du""], ""minDis"": 2.5}",0
VE03000043,跌倒、摔倒、摔跤,1619141757575T0405VE03000043VE005241619141971074,摔倒了,0,0,1,4,1,摔倒哇,"['shuai', 'dao', 'wa']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u6454\u5012\u54c7"", ""pinyin"": ""['shuai', 'dao', 'wa']"", ""nearest"": [""shuai"", ""dao""], ""minDis"": 0.0}",1
VE03000043,跌倒、摔倒、摔跤,1619142411224T0305VE03000043VE005241619142644758,,,,,,,他可以,"['ta', 'ke', 'yi']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u4ed6\u53ef\u4ee5"", ""pinyin"": ""['ta', 'ke', 'yi']"", ""nearest"": [""ke"", ""yi""], ""minDis"": 2.5}",0
VE03000043,跌倒、摔倒、摔跤,1619144180422T0305VE03000043VE005241619144433185,倒了,0,0,1,4,1,对到了,"['dui', 'dao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u5bf9\u5230\u4e86"", ""pinyin"": ""['dui', 'dao', 'le']"", ""nearest"": [""dui"", ""dao""], ""minDis"": 1.0}",0
VE03000043,跌倒、摔倒、摔跤,1619144815875T0305VE03000043VE005241619145037285,他在跳舞,0,0,1,4,0,再见跳舞,"['zai', 'jian', 'tiao', 'wu']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u518d\u89c1\u8df3\u821e"", ""pinyin"": ""['zai', 'jian', 'tiao', 'wu']"", ""nearest"": [""zai"", ""jian""], ""minDis"": 1.7000000000000002}",0
VE03000043,跌倒、摔倒、摔跤,1619145146929T0605VE03000043VE005241619145344379,摔倒了,0,0,1,5,1,西瓜苹果摔倒啦,"['xi', 'gua', 'ping', 'guo', 'shuai', 'dao', 'la']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u897f\u74dc\u82f9\u679c\u6454\u5012\u5566"", ""pinyin"": ""['xi', 'gua', 'ping', 'guo', 'shuai', 'dao', 'la']"", ""nearest"": [""shuai"", ""dao""], ""minDis"": 0.0}",1
VE03000043,跌倒、摔倒、摔跤,1619145327067T0405VE03000043VE005241619145564230,,,,,,,大家还有大家还有什么？还有发言,"['da', 'jia', 'huan', 'you', 'da', 'jia', 'huan', 'you', 'shen', 'me', 'huan', 'you', 'fa', 'yan']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u5927\u5bb6\u8fd8\u6709\u5927\u5bb6\u8fd8\u6709\u4ec0\u4e48\uff1f\u8fd8\u6709\u53d1\u8a00"", ""pinyin"": ""['da', 'jia', 'huan', 'you', 'da', 'jia', 'huan', 'you', 'shen', 'me', 'huan', 'you', 'fa', 'yan']"", ""nearest"": [""you"", ""da""], ""minDis"": 2.0}",0
VE03000043,跌倒、摔倒、摔跤,1619145438274T0305VE03000043VE005241619145631011,倒了,0,0,1,5,1,嗯到了,"['en', 'dao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u55ef\u5230\u4e86"", ""pinyin"": ""['en', 'dao', 'le']"", ""nearest"": [""en"", ""dao""], ""minDis"": 1.5}",0
VE03000043,跌倒、摔倒、摔跤,1619147428694T0405VE03000043VE005241619147670525,他要给弄石头给他摔倒了,0,0,1,4,1,他要你时候给他摔倒了,"['ta', 'yao', 'ni', 'shi', 'hou', 'gei', 'ta', 'shuai', 'dao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u4ed6\u8981\u4f60\u65f6\u5019\u7ed9\u4ed6\u6454\u5012\u4e86"", ""pinyin"": ""['ta', 'yao', 'ni', 'shi', 'hou', 'gei', 'ta', 'shuai', 'dao', 'le']"", ""nearest"": [""shuai"", ""dao""], ""minDis"": 0.0}",1
VE03000043,跌倒、摔倒、摔跤,1619147576576T0605VE03000043VE005241619147731368,摔倒了,0,0,1,5,1,摔倒了,"['shuai', 'dao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u6454\u5012\u4e86"", ""pinyin"": ""['shuai', 'dao', 'le']"", ""nearest"": [""shuai"", ""dao""], ""minDis"": 0.0}",1
VE03000043,跌倒、摔倒、摔跤,1619147712122T0405VE03000043VE005241619147915415,摔跤了,0,0,1,4,1,回家啦,"['hui', 'jia', 'la']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u56de\u5bb6\u5566"", ""pinyin"": ""['hui', 'jia', 'la']"", ""nearest"": [""hui"", ""jia""], ""minDis"": 1.5}",0
VE03000043,跌倒、摔倒、摔跤,1619151122230T0605VE03000043VE005241619151291242,摔倒,0,0,1,4,1,,[''],"['die-dao', 'shuai-dao', 'shuai-jiao']",{},-1
VE03000043,跌倒、摔倒、摔跤,1619151573076T0605VE03000043VE005241619151757906,,,,,,,嗯一样的企业数据的，嗯啥呢怎么这个为啥呢？,"['en', 'yi', 'yang', 'de', 'qi', 'ye', 'shu', 'ju', 'de', 'en', 'sha', 'ni', 'zen', 'me', 'zhe', 'ge', 'wei', 'sha', 'ni']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u55ef\u4e00\u6837\u7684\u4f01\u4e1a\u6570\u636e\u7684\uff0c\u55ef\u5565\u5462\u600e\u4e48\u8fd9\u4e2a\u4e3a\u5565\u5462\uff1f"", ""pinyin"": ""['en', 'yi', 'yang', 'de', 'qi', 'ye', 'shu', 'ju', 'de', 'en', 'sha', 'ni', 'zen', 'me', 'zhe', 'ge', 'wei', 'sha', 'ni']"", ""nearest"": [""de"", ""qi""], ""minDis"": 2.0}",0
VE03000043,跌倒、摔倒、摔跤,1619151623026T0505VE03000043VE005241619151832652,,,,,,,今天呢好的，看一下,"['jin', 'tian', 'ni', 'hao', 'de', 'kan', 'yi', 'xia']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u4eca\u5929\u5462\u597d\u7684\uff0c\u770b\u4e00\u4e0b"", ""pinyin"": ""['jin', 'tian', 'ni', 'hao', 'de', 'kan', 'yi', 'xia']"", ""nearest"": [""ni"", ""hao""], ""minDis"": 1.5}",0
VE03000043,跌倒、摔倒、摔跤,1619158045068T0405VE03000043VE005241619158193678,摔倒了,0,0,1,4,1,我倒了,"['wo', 'dao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u6211\u5012\u4e86"", ""pinyin"": ""['wo', 'dao', 'le']"", ""nearest"": [""wo"", ""dao""], ""minDis"": 1.5}",0
VE03000043,跌倒、摔倒、摔跤,1619158220729T0405VE03000043VE005241619158441763,摔倒,0,0,1,5,1,,[''],"['die-dao', 'shuai-dao', 'shuai-jiao']",{},-1
VE03000043,跌倒、摔倒、摔跤,1619158486998T0405VE03000043VE005241619158706008,摔跤了,0,0,1,4,1,在家了,"['zai', 'jia', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u5728\u5bb6\u4e86"", ""pinyin"": ""['zai', 'jia', 'le']"", ""nearest"": [""zai"", ""jia""], ""minDis"": 1.7000000000000002}",0
VE03000043,跌倒、摔倒、摔跤,1619158604943T0405VE03000043VE005241619158833454,他在玩游戏,0,0,1,4,0,他这儿我有戏,"['ta', 'zhe', 'er', 'wo', 'you', 'xi']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u4ed6\u8fd9\u513f\u6211\u6709\u620f"", ""pinyin"": ""['ta', 'zhe', 'er', 'wo', 'you', 'xi']"", ""nearest"": [""er"", ""wo""], ""minDis"": 2.5}",0
VE03000043,跌倒、摔倒、摔跤,1619159248459T0505VE03000043VE005241619159479476,摔跤了,0,0,1,4,1,在家了,"['zai', 'jia', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u5728\u5bb6\u4e86"", ""pinyin"": ""['zai', 'jia', 'le']"", ""nearest"": [""zai"", ""jia""], ""minDis"": 1.7000000000000002}",0
VE03000043,跌倒、摔倒、摔跤,1619159528269T0305VE03000043VE005241619159814250,,,,,,,谁知,"['shui', 'zhi']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u8c01\u77e5"", ""pinyin"": ""['shui', 'zhi']"", ""nearest"": [""shui"", ""zhi""], ""minDis"": 2.5}",0
VE03000043,跌倒、摔倒、摔跤,1619160509371T0305VE03000043VE005241619160719771,他被滑倒了,0,0,1,4,1,因为他被滑倒了,"['yin', 'wei', 'ta', 'bei', 'hua', 'dao', 'le']","['die-dao', 'shuai-dao', 'shuai-jiao']","{""word"": ""\u56e0\u4e3a\u4ed6\u88ab\u6ed1\u5012\u4e86"", ""pinyin"": ""['yin', 'wei', 'ta', 'bei', 'hua', 'dao', 'le']"", ""nearest"": [""hua"", ""dao""], ""minDis"": 1.0}",0
VE03000044,包扎,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['bao-zha'],{},-1
VE03000044,包扎,1646T0602VE03000044VE00153,包扎,0,0,0,4,1,乌扎,"['wu', 'zha']",['bao-zha'],"{""word"": ""\u4e4c\u624e"", ""pinyin"": ""['wu', 'zha']"", ""nearest"": [""wu"", ""zha""], ""minDis"": 1.5}",0
VE03000044,包扎,1691T0602VE03000044VE00153,检查,0,0,1,4,0,检查,"['jian', 'cha']",['bao-zha'],"{""word"": ""\u68c0\u67e5"", ""pinyin"": ""['jian', 'cha']"", ""nearest"": [""jian"", ""cha""], ""minDis"": 1.9}",0
VE03000044,包扎,1619142213345T0602VE03000044VE001531619142571518,包扎伤口,0,0,1,4,1,嗯必选包扎伤口，包扎伤,"['en', 'bi', 'xuan', 'bao', 'zha', 'shang', 'kou', 'bao', 'zha', 'shang']",['bao-zha'],"{""word"": ""\u55ef\u5fc5\u9009\u5305\u624e\u4f24\u53e3\uff0c\u5305\u624e\u4f24"", ""pinyin"": ""['en', 'bi', 'xuan', 'bao', 'zha', 'shang', 'kou', 'bao', 'zha', 'shang']"", ""nearest"": [""bao"", ""zha""], ""minDis"": 0.0}",1
VE03000044,包扎,1619146005719T0602VE03000044VE001531619146364363,,,,,,,治疗三口，在你看他手里拿着什么在怎么样？不嗯,"['zhi', 'liao', 'san', 'kou', 'zai', 'ni', 'kan', 'ta', 'shou', 'li', 'na', 'zhao', 'shen', 'me', 'zai', 'zen', 'me', 'yang', 'bu', 'en']",['bao-zha'],"{""word"": ""\u6cbb\u7597\u4e09\u53e3\uff0c\u5728\u4f60\u770b\u4ed6\u624b\u91cc\u62ff\u7740\u4ec0\u4e48\u5728\u600e\u4e48\u6837\uff1f\u4e0d\u55ef"", ""pinyin"": ""['zhi', 'liao', 'san', 'kou', 'zai', 'ni', 'kan', 'ta', 'shou', 'li', 'na', 'zhao', 'shen', 'me', 'zai', 'zen', 'me', 'yang', 'bu', 'en']"", ""nearest"": [""na"", ""zhao""], ""minDis"": 1.5}",0
VE03000044,包扎,1619147343112T0602VE03000044VE001531619147539997,在给病人看病,0,0,1,4,0,真正给病人看病,"['zhen', 'zheng', 'gei', 'bing', 'ren', 'kan', 'bing']",['bao-zha'],"{""word"": ""\u771f\u6b63\u7ed9\u75c5\u4eba\u770b\u75c5"", ""pinyin"": ""['zhen', 'zheng', 'gei', 'bing', 'ren', 'kan', 'bing']"", ""nearest"": [""ren"", ""kan""], ""minDis"": 3.0}",0
VE03000044,包扎,1619151098317T0602VE03000044VE001531619151336041,,,,,,,上面还是木头的,"['shang', 'mian', 'huan', 'shi', 'mu', 'tou', 'de']",['bao-zha'],"{""word"": ""\u4e0a\u9762\u8fd8\u662f\u6728\u5934\u7684"", ""pinyin"": ""['shang', 'mian', 'huan', 'shi', 'mu', 'tou', 'de']"", ""nearest"": [""huan"", ""shi""], ""minDis"": 2.5}",0
VE03000044,包扎,1619151171520T0602VE03000044VE001531619151465678,,,,,,,在干吗在干吗？,"['zai', 'gan', 'ma', 'zai', 'gan', 'ma']",['bao-zha'],"{""word"": ""\u5728\u5e72\u5417\u5728\u5e72\u5417\uff1f"", ""pinyin"": ""['zai', 'gan', 'ma', 'zai', 'gan', 'ma']"", ""nearest"": [""ma"", ""zai""], ""minDis"": 1.75}",0
VE03000046,满、积木,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['man', 'ji-mu']",{},-1
VE03000046,满、积木,1604T0605VE03000046VE00914,积木,0,0,1,4,1,积木嗯,"['ji', 'mu', 'en']","['man', 'ji-mu']","{""word"": ""\u79ef\u6728\u55ef"", ""pinyin"": ""['ji', 'mu', 'en']"", ""nearest"": [""ji"", ""mu""], ""minDis"": 0.0}",1
VE03000046,满、积木,1650T0605VE03000046VE00914,是积木箱,0,0,1,4,1,洗手是金木香,"['xi', 'shou', 'shi', 'jin', 'mu', 'xiang']","['man', 'ji-mu']","{""word"": ""\u6d17\u624b\u662f\u91d1\u6728\u9999"", ""pinyin"": ""['xi', 'shou', 'shi', 'jin', 'mu', 'xiang']"", ""nearest"": [""jin"", ""mu""], ""minDis"": 0.5}",0
VE03000046,满、积木,1688T0605VE03000046VE00914,这个是玩具的,0,0,1,4,0,差的是有玩具的嗯,"['cha', 'de', 'shi', 'you', 'wan', 'ju', 'de', 'en']","['man', 'ji-mu']","{""word"": ""\u5dee\u7684\u662f\u6709\u73a9\u5177\u7684\u55ef"", ""pinyin"": ""['cha', 'de', 'shi', 'you', 'wan', 'ju', 'de', 'en']"", ""nearest"": [""wan""], ""minDis"": 1.0}",0
VE03000046,满、积木,1619139009901T0605VE03000046VE009141619139296130,那个是装满的,0,0,1,4,1,那个是装满的嗯,"['na', 'ge', 'shi', 'zhuang', 'man', 'de', 'en']","['man', 'ji-mu']","{""word"": ""\u90a3\u4e2a\u662f\u88c5\u6ee1\u7684\u55ef"", ""pinyin"": ""['na', 'ge', 'shi', 'zhuang', 'man', 'de', 'en']"", ""nearest"": [""man""], ""minDis"": 0.0}",1
VE03000046,满、积木,1619145146929T0605VE03000046VE009141619145406654,有有的,0,0,1,4,0,有有的,"['you', 'you', 'de']","['man', 'ji-mu']","{""word"": ""\u6709\u6709\u7684"", ""pinyin"": ""['you', 'you', 'de']"", ""nearest"": [""you"", ""you""], ""minDis"": 2.5}",0
VE03000046,满、积木,1619147576576T0605VE03000046VE009141619147799707,有东西的,0,0,1,4,0,有东西的，它不是空的，它是怎么样的，完了吃饭他是有东西的,"['you', 'dong', 'xi', 'de', 'ta', 'bu', 'shi', 'kong', 'de', 'ta', 'shi', 'zen', 'me', 'yang', 'de', 'wan', 'le', 'chi', 'fan', 'ta', 'shi', 'you', 'dong', 'xi', 'de']","['man', 'ji-mu']","{""word"": ""\u6709\u4e1c\u897f\u7684\uff0c\u5b83\u4e0d\u662f\u7a7a\u7684\uff0c\u5b83\u662f\u600e\u4e48\u6837\u7684\uff0c\u5b8c\u4e86\u5403\u996d\u4ed6\u662f\u6709\u4e1c\u897f\u7684"", ""pinyin"": ""['you', 'dong', 'xi', 'de', 'ta', 'bu', 'shi', 'kong', 'de', 'ta', 'shi', 'zen', 'me', 'yang', 'de', 'wan', 'le', 'chi', 'fan', 'ta', 'shi', 'you', 'dong', 'xi', 'de']"", ""nearest"": [""wan""], ""minDis"": 1.0}",0
VE03000046,满、积木,1619151122230T0605VE03000046VE009141619151331356,满的,0,0,1,5,1,满的,"['man', 'de']","['man', 'ji-mu']","{""word"": ""\u6ee1\u7684"", ""pinyin"": ""['man', 'de']"", ""nearest"": [""man""], ""minDis"": 0.0}",1
VE03000046,满、积木,1619151573076T0605VE03000046VE009141619151867559,是满,0,0,1,4,1,是满是,"['shi', 'man', 'shi']","['man', 'ji-mu']","{""word"": ""\u662f\u6ee1\u662f"", ""pinyin"": ""['shi', 'man', 'shi']"", ""nearest"": [""man""], ""minDis"": 0.0}",1
VE03000047,台灯,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['tai-deng'],{},-1
VE03000047,台灯,1619083543016T0405VE03000047VE009661619083602629,/,,,,,,,[''],['tai-deng'],{},-1
VE03000048,扇子,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['shan-zi'],{},-1
VE03000048,扇子,1659T0302VE03000048VE00724,/,,,,,,好好,"['hao', 'hao']",['shan-zi'],"{""word"": ""\u597d\u597d"", ""pinyin"": ""['hao', 'hao']"", ""nearest"": [""hao"", ""hao""], ""minDis"": 2.5}",0
VE03000048,扇子,1727T0302VE03000048VE00724,/,,,,,,嗯,['en'],['shan-zi'],"{""word"": ""\u55ef"", ""pinyin"": ""['en']""}",-1
VE03000048,扇子,1619142817322T0302VE03000048VE007241619143035137,扇子,0,0,1,4,1,甚至,"['shen', 'zhi']",['shan-zi'],"{""word"": ""\u751a\u81f3"", ""pinyin"": ""['shen', 'zhi']"", ""nearest"": [""shen"", ""zhi""], ""minDis"": 0.9}",0
VE03000048,扇子,1619144112081T0302VE03000048VE007241619144393211,,,,,,,我在想呢,"['wo', 'zai', 'xiang', 'ni']",['shan-zi'],"{""word"": ""\u6211\u5728\u60f3\u5462"", ""pinyin"": ""['wo', 'zai', 'xiang', 'ni']"", ""nearest"": [""wo"", ""zai""], ""minDis"": 2.5}",0
VE03000048,扇子,1619144882766T0302VE03000048VE007241619145103834,,,,,,,,[''],['shan-zi'],{},-1
VE03000048,扇子,1619145056250T0302VE03000048VE007241619145245272,,,,,,,是有了头发的,"['shi', 'you', 'le', 'tou', 'fa', 'de']",['shan-zi'],"{""word"": ""\u662f\u6709\u4e86\u5934\u53d1\u7684"", ""pinyin"": ""['shi', 'you', 'le', 'tou', 'fa', 'de']"", ""nearest"": [""shi"", ""you""], ""minDis"": 2.5}",0
VE03000048,扇子,1619147629090T0302VE03000048VE007241619148346106,/,,,,,,是的,"['shi', 'de']",['shan-zi'],"{""word"": ""\u662f\u7684"", ""pinyin"": ""['shi', 'de']"", ""nearest"": [""shi"", ""de""], ""minDis"": 2.1}",0
VE03000048,扇子,1619159635156T0302VE03000048VE007241619159957661,扇子,0,0,1,3,1,,[''],['shan-zi'],{},-1
VE03000048,扇子,1619159685699T0302VE03000048VE007241619159866456,扇子,0,0,0,5,1,扇子,"['shan', 'zi']",['shan-zi'],"{""word"": ""\u6247\u5b50"", ""pinyin"": ""['shan', 'zi']"", ""nearest"": [""shan"", ""zi""], ""minDis"": 0.0}",1
VE03000049,警察,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,['jing-cha'],{},-1
VE03000049,警察,1619083543016T0405VE03000049VE009331619083619132,/,,,,,,你的身份证,"['ni', 'de', 'shen', 'fen', 'zheng']",['jing-cha'],"{""word"": ""\u4f60\u7684\u8eab\u4efd\u8bc1"", ""pinyin"": ""['ni', 'de', 'shen', 'fen', 'zheng']"", ""nearest"": [""ni"", ""de""], ""minDis"": 3.1}",0
VE03000050,洗手、龙头,------------------------------------------------,--------------------,--------,--------------,------------,------------,----------,---------------------,,"['xi-shou', 'long-tou']",{},-1
